date,Active_Power,temperature_2m,relativehumidity_2m,dew_point_2m,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,shortwave_radiation,direct_radiation,diffuse_radiation,season,time_interval
2024-09-01 10:00:00,166493.9038,35.8,44,21.8,977.3,35,8.6,272,600.0,383.0,217.0,0.0,second_interval
2024-09-01 11:00:00,112659.315,35.8,43,21.3,976.9,34,6.9,276,418.0,234.0,184.0,0.0,third_interval
2024-09-01 12:00:00,154797.6917,35.7,42,20.9,976.7,8,3.6,276,259.0,122.0,137.0,0.0,third_interval
2024-09-01 13:00:00,111406.6567,34.5,47,21.6,977.6,61,5.4,184,105.0,33.0,72.0,0.0,fourth_interval
2024-09-01 14:00:00,196816.0144,33.2,56,23.2,978.2,16,8.1,159,6.0,0.0,6.0,0.0,fourth_interval
2024-09-01 15:00:00,187560.9633,32.5,58,23.2,978.8,5,9.0,164,0.0,0.0,0.0,0.0,fifth_interval
2024-09-01 16:00:00,65444.69924,31.9,61,23.3,979.5,9,8.4,155,0.0,0.0,0.0,0.0,fifth_interval
2024-09-01 17:00:00,67926.59364,31.4,60,22.7,979.5,82,11.1,144,0.0,0.0,0.0,0.0,sixth_interval
2024-09-01 18:00:00,25508.38,30.9,62,22.7,979.6,98,11.6,173,0.0,0.0,0.0,0.0,sixth_interval
2024-09-01 19:00:00,581.5366666,30.3,63,22.4,979.2,98,14.0,198,0.0,0.0,0.0,0.0,sixth_interval
2024-09-01 20:00:00,0.0,30.1,62,22.1,979.1,96,14.8,236,0.0,0.0,0.0,0.0,sixth_interval
2024-09-01 21:00:00,0.0,29.6,64,22.1,978.7,100,15.9,265,0.0,0.0,0.0,0.0,sixth_interval
2024-09-01 22:00:00,0.0,29.2,66,22.3,978.7,100,13.7,272,0.0,0.0,0.0,0.0,sixth_interval
2024-09-01 23:00:00,0.0,28.7,69,22.5,978.8,100,11.5,268,0.0,0.0,0.0,0.0,sixth_interval
2024-09-02 00:00:00,0.0,28.3,71,22.6,978.8,100,10.1,266,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-02 01:00:00,0.0,28.1,73,22.9,979.3,97,10.4,256,1.0,0.0,1.0,0.0,zeroth_interval
2024-09-02 02:00:00,0.0,29.1,70,23.0,979.8,99,9.1,261,66.0,15.0,51.0,0.0,zeroth_interval
2024-09-02 03:00:00,0.0,30.8,61,22.4,980.4,97,10.3,282,227.0,98.0,129.0,0.0,zeroth_interval
2024-09-02 04:00:00,0.0,32.4,55,22.1,980.9,96,10.2,318,413.0,224.0,189.0,0.0,zeroth_interval
2024-09-02 05:00:00,0.0,33.7,50,22.0,980.9,95,8.4,350,588.0,361.0,227.0,0.0,zeroth_interval
2024-09-02 06:00:00,0.0,34.9,47,21.8,980.6,81,7.4,23,710.0,442.0,268.0,0.0,first_interval
2024-09-02 07:00:00,9287.825,35.9,44,21.7,979.8,97,6.9,51,802.0,537.0,265.0,0.0,first_interval
2024-09-02 08:00:00,38935.46,36.6,42,21.5,978.6,97,6.3,77,775.0,480.0,295.0,0.0,first_interval
2024-09-02 09:00:00,132010.26,37.0,40,21.2,977.2,100,7.2,96,625.0,251.0,374.0,0.0,second_interval
2024-09-02 10:00:00,167540.1,37.0,39,20.9,976.3,100,11.6,97,432.0,134.0,298.0,0.0,second_interval
2024-09-02 11:00:00,188163.0038,33.5,49,21.3,975.9,100,15.8,63,190.0,18.0,172.0,0.0,third_interval
2024-09-02 12:00:00,139663.5389,34.2,47,21.3,975.7,100,8.6,338,199.0,45.0,154.0,0.0,third_interval
2024-09-02 13:00:00,127760.9417,33.1,55,22.8,977.3,100,10.8,4,63.0,3.0,60.0,0.0,fourth_interval
2024-09-02 14:00:00,128914.9862,32.5,57,23.0,978.1,100,12.0,21,5.0,0.0,5.0,0.0,fourth_interval
2024-09-02 15:00:00,43236.47651,32.0,60,23.2,978.7,100,11.0,58,0.0,0.0,0.0,0.0,fifth_interval
2024-09-02 16:00:00,60441.82,29.5,71,23.7,979.9,100,6.4,63,0.0,0.0,0.0,0.0,fifth_interval
2024-09-02 17:00:00,40842.77666,29.0,74,23.9,979.8,100,13.0,92,0.0,0.0,0.0,0.0,sixth_interval
2024-09-02 18:00:00,16080.46379,28.3,80,24.5,979.7,100,6.9,84,0.0,0.0,0.0,0.0,sixth_interval
2024-09-02 19:00:00,0.0,28.2,82,24.9,978.9,100,7.0,125,0.0,0.0,0.0,0.0,sixth_interval
2024-09-02 20:00:00,0.0,28.1,85,25.3,978.3,100,6.4,117,0.0,0.0,0.0,0.0,sixth_interval
2024-09-02 21:00:00,0.0,28.0,86,25.4,977.8,99,8.2,113,0.0,0.0,0.0,0.0,sixth_interval
2024-09-02 22:00:00,0.0,27.6,88,25.5,977.9,90,9.3,118,0.0,0.0,0.0,0.0,sixth_interval
2024-09-02 23:00:00,0.0,27.4,89,25.5,978.3,32,8.6,123,0.0,0.0,0.0,0.0,sixth_interval
2024-09-03 00:00:00,0.0,26.4,90,24.6,978.7,100,12.0,131,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-03 01:00:00,0.0,28.1,84,25.1,979.4,12,5.2,106,1.0,0.0,1.0,0.0,zeroth_interval
2024-09-03 02:00:00,0.0,28.8,79,24.8,979.8,5,5.3,118,64.0,15.0,49.0,0.0,zeroth_interval
2024-09-03 03:00:00,0.0,29.8,75,24.9,980.4,9,9.2,129,230.0,106.0,124.0,0.0,zeroth_interval
2024-09-03 04:00:00,0.0,31.1,68,24.6,981.0,15,12.3,148,416.0,237.0,179.0,0.0,zeroth_interval
2024-09-03 05:00:00,0.0,31.8,64,24.3,981.2,28,11.4,162,576.0,355.0,221.0,0.0,zeroth_interval
2024-09-03 06:00:00,0.0,32.6,62,24.3,980.9,20,4.2,160,696.0,448.0,248.0,0.0,first_interval
2024-09-03 07:00:00,7937.795,33.7,57,24.1,980.2,100,4.0,63,803.0,548.0,255.0,0.0,first_interval
2024-09-03 08:00:00,48052.25667,33.5,56,23.4,979.0,100,3.1,69,360.0,103.0,257.0,0.0,first_interval
2024-09-03 09:00:00,107387.0185,28.2,79,24.2,978.6,100,15.3,124,210.0,10.0,200.0,0.0,second_interval
2024-09-03 10:00:00,144065.0596,28.5,78,24.2,977.5,100,3.7,209,220.0,26.0,194.0,0.0,second_interval
2024-09-03 11:00:00,124159.6644,29.5,75,24.5,978.5,100,5.2,146,323.0,80.0,243.0,0.0,third_interval
2024-09-03 12:00:00,37250.46334,29.8,74,24.6,978.0,100,3.7,241,212.0,40.0,172.0,0.0,third_interval
2024-09-03 13:00:00,43022.59666,27.4,83,24.2,979.5,100,11.0,38,37.0,0.0,37.0,0.0,fourth_interval
2024-09-03 14:00:00,51283.79334,27.1,86,24.5,979.6,100,6.3,59,3.0,0.0,3.0,0.0,fourth_interval
2024-09-03 15:00:00,57628.52742,26.7,87,24.3,980.9,100,7.9,120,0.0,0.0,0.0,0.0,fifth_interval
2024-09-03 16:00:00,1338.781667,26.6,87,24.3,980.7,100,6.4,133,0.0,0.0,0.0,0.0,fifth_interval
2024-09-03 17:00:00,9501.243031,26.4,89,24.5,980.7,100,5.0,150,0.0,0.0,0.0,0.0,sixth_interval
2024-09-03 18:00:00,850.095,26.3,91,24.8,980.1,100,1.9,202,0.0,0.0,0.0,0.0,sixth_interval
2024-09-03 19:00:00,0.0,26.0,94,25.0,979.9,100,1.9,292,0.0,0.0,0.0,0.0,sixth_interval
2024-09-03 20:00:00,0.0,26.1,94,25.1,979.7,100,4.5,346,0.0,0.0,0.0,0.0,sixth_interval
2024-09-03 21:00:00,0.0,26.1,94,25.1,979.0,99,3.3,347,0.0,0.0,0.0,0.0,sixth_interval
2024-09-03 22:00:00,0.0,25.9,94,24.9,978.4,90,6.5,354,0.0,0.0,0.0,0.0,sixth_interval
2024-09-03 23:00:00,0.0,24.5,97,23.9,979.1,100,12.0,351,0.0,0.0,0.0,0.0,sixth_interval
2024-09-04 00:00:00,0.0,24.8,94,23.9,979.1,99,8.8,348,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-04 01:00:00,0.0,24.4,88,22.4,979.9,100,3.1,225,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-04 02:00:00,0.0,24.8,86,22.3,980.0,97,8.0,198,22.0,0.0,22.0,0.0,zeroth_interval
2024-09-04 03:00:00,0.0,25.4,85,22.7,979.8,96,2.7,247,208.0,65.0,143.0,0.0,zeroth_interval
2024-09-04 04:00:00,0.0,26.5,83,23.3,980.3,99,1.9,248,400.0,188.0,212.0,0.0,zeroth_interval
2024-09-04 05:00:00,0.0,27.2,81,23.6,980.3,100,1.6,297,388.0,88.0,300.0,0.0,zeroth_interval
2024-09-04 06:00:00,0.0,27.9,78,23.7,979.9,98,3.0,14,354.0,64.0,290.0,0.0,first_interval
2024-09-04 07:00:00,4115.314394,28.8,76,24.1,979.1,100,2.6,34,459.0,86.0,373.0,0.0,first_interval
2024-09-04 08:00:00,25206.455,29.5,72,23.9,978.3,100,0.5,315,439.0,59.0,380.0,0.0,first_interval
2024-09-04 09:00:00,30108.57833,29.9,72,24.4,977.1,60,4.1,315,548.0,152.0,396.0,0.0,second_interval
2024-09-04 10:00:00,35854.24,30.3,73,24.8,975.7,30,9.1,326,553.0,301.0,252.0,0.0,second_interval
2024-09-04 11:00:00,98846.4,30.3,71,24.4,975.3,21,7.9,360,437.0,239.0,198.0,0.0,third_interval
2024-09-04 12:00:00,101680.3964,30.6,69,24.2,975.3,90,6.1,357,261.0,127.0,134.0,0.0,third_interval
2024-09-04 13:00:00,172403.2061,28.7,78,24.6,976.3,81,4.0,63,84.0,18.0,66.0,0.0,fourth_interval
2024-09-04 14:00:00,134605.678,27.5,86,24.9,976.8,98,6.4,313,5.0,0.0,5.0,0.0,fourth_interval
2024-09-04 15:00:00,190498.795,26.7,89,24.8,976.8,90,5.6,315,0.0,0.0,0.0,0.0,fifth_interval
2024-09-04 16:00:00,117631.0432,26.5,91,24.9,977.3,100,3.1,234,0.0,0.0,0.0,0.0,fifth_interval
2024-09-04 17:00:00,80184.04333,26.6,91,25.0,977.5,100,6.8,212,0.0,0.0,0.0,0.0,sixth_interval
2024-09-04 18:00:00,34458.87666,26.5,91,24.9,977.3,100,7.7,221,0.0,0.0,0.0,0.0,sixth_interval
2024-09-04 19:00:00,796.165,26.2,92,24.8,976.8,96,9.2,222,0.0,0.0,0.0,0.0,sixth_interval
2024-09-04 20:00:00,0.0,25.8,93,24.6,976.1,95,9.4,227,0.0,0.0,0.0,0.0,sixth_interval
2024-09-04 21:00:00,0.0,25.5,94,24.5,975.7,100,8.7,232,0.0,0.0,0.0,0.0,sixth_interval
2024-09-04 22:00:00,0.0,25.2,95,24.3,975.8,92,7.9,223,0.0,0.0,0.0,0.0,sixth_interval
2024-09-04 23:00:00,0.0,25.0,96,24.2,975.8,27,8.0,216,0.0,0.0,0.0,0.0,sixth_interval
2024-09-05 00:00:00,0.0,24.9,96,24.1,976.2,22,8.3,214,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-05 01:00:00,0.0,25.1,96,24.4,976.5,19,8.8,215,1.0,0.0,1.0,0.0,zeroth_interval
2024-09-05 02:00:00,0.0,25.5,94,24.4,976.9,21,10.0,210,62.0,14.0,48.0,0.0,zeroth_interval
2024-09-05 03:00:00,0.0,26.6,88,24.5,977.6,11,11.4,215,219.0,95.0,124.0,0.0,zeroth_interval
2024-09-05 04:00:00,0.0,27.9,83,24.8,978.0,17,9.7,225,423.0,247.0,176.0,0.0,zeroth_interval
2024-09-05 05:00:00,0.0,29.2,75,24.4,978.2,28,4.8,243,587.0,359.0,228.0,0.0,zeroth_interval
2024-09-05 06:00:00,0.0,30.0,71,24.2,977.8,27,0.7,270,690.0,430.0,260.0,0.0,first_interval
2024-09-05 07:00:00,11937.48455,30.3,72,24.6,977.1,27,2.2,90,737.0,467.0,270.0,0.0,first_interval
2024-09-05 08:00:00,40956.71439,30.8,71,24.9,976.2,15,1.8,90,787.0,531.0,256.0,0.0,first_interval
2024-09-05 09:00:00,89858.63561,31.1,70,25.0,975.1,12,1.8,349,738.0,497.0,241.0,0.0,second_interval
2024-09-05 10:00:00,140505.1317,31.2,71,25.3,974.4,18,3.7,331,620.0,405.0,215.0,0.0,second_interval
2024-09-05 11:00:00,187788.5267,31.2,69,25.0,974.0,9,3.6,323,447.0,261.0,186.0,0.0,third_interval
2024-09-05 12:00:00,127578.6267,31.2,68,24.5,973.8,12,2.5,315,274.0,140.0,134.0,0.0,third_interval
2024-09-05 13:00:00,145682.37,31.2,66,24.0,974.3,5,0.8,153,97.0,31.0,66.0,0.0,fourth_interval
2024-09-05 14:00:00,107451.58,29.7,83,26.4,974.7,5,2.7,113,5.0,0.0,5.0,0.0,fourth_interval
2024-09-05 15:00:00,159588.025,29.0,81,25.5,975.5,8,6.1,140,0.0,0.0,0.0,0.0,fifth_interval
2024-09-05 16:00:00,124324.6867,28.4,84,25.4,976.4,9,8.6,158,0.0,0.0,0.0,0.0,fifth_interval
2024-09-05 17:00:00,74354.28045,28.1,85,25.3,976.7,8,7.6,172,0.0,0.0,0.0,0.0,sixth_interval
2024-09-05 18:00:00,13612.775,27.7,87,25.3,976.6,6,7.2,180,0.0,0.0,0.0,0.0,sixth_interval
2024-09-05 19:00:00,0.0,27.2,89,25.3,976.4,10,6.8,183,0.0,0.0,0.0,0.0,sixth_interval
2024-09-05 20:00:00,0.0,26.9,90,25.1,976.2,18,8.4,170,0.0,0.0,0.0,0.0,sixth_interval
2024-09-05 21:00:00,0.0,26.6,90,24.9,975.9,7,9.4,182,0.0,0.0,0.0,0.0,sixth_interval
2024-09-05 22:00:00,0.0,26.2,91,24.7,975.7,6,10.8,195,0.0,0.0,0.0,0.0,sixth_interval
2024-09-05 23:00:00,0.0,26.0,92,24.6,976.0,1,10.8,210,0.0,0.0,0.0,0.0,sixth_interval
2024-09-06 00:00:00,0.0,25.9,93,24.7,976.5,1,10.9,224,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-06 01:00:00,0.0,25.5,88,23.3,977.0,43,12.9,247,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-06 02:00:00,0.0,25.3,87,23.1,978.2,82,9.9,280,55.0,12.0,43.0,0.0,zeroth_interval
2024-09-06 03:00:00,0.0,26.1,85,23.4,978.4,59,12.8,259,178.0,53.0,125.0,0.0,zeroth_interval
2024-09-06 04:00:00,0.0,27.3,83,24.1,979.4,53,17.7,308,339.0,145.0,194.0,0.0,zeroth_interval
2024-09-06 05:00:00,0.0,28.4,81,24.8,979.4,18,13.1,278,480.0,244.0,236.0,0.0,zeroth_interval
2024-09-06 06:00:00,0.0,30.3,76,25.5,979.0,8,8.9,284,711.0,481.0,230.0,0.0,first_interval
2024-09-06 07:00:00,12136.97722,31.5,70,25.3,978.8,12,8.9,313,820.0,581.0,239.0,0.0,first_interval
2024-09-06 08:00:00,57537.42955,32.1,66,24.8,977.9,27,7.0,339,818.0,586.0,232.0,0.0,first_interval
2024-09-06 09:00:00,114319.8333,32.6,62,24.4,976.7,11,5.8,330,728.0,493.0,235.0,0.0,second_interval
2024-09-06 10:00:00,162832.8467,32.7,61,24.1,975.7,23,7.2,333,643.0,439.0,204.0,0.0,second_interval
2024-09-06 11:00:00,185302.47,32.6,59,23.7,975.5,20,6.5,341,434.0,250.0,184.0,0.0,third_interval
2024-09-06 12:00:00,200788.9467,32.3,62,24.0,975.9,6,7.9,336,255.0,126.0,129.0,0.0,third_interval
2024-09-06 13:00:00,200731.8985,31.0,74,25.8,976.7,100,4.9,324,82.0,23.0,59.0,0.0,fourth_interval
2024-09-06 14:00:00,200721.9055,30.0,73,24.7,977.2,100,1.1,252,3.0,0.0,3.0,0.0,fourth_interval
2024-09-06 15:00:00,69042.45667,28.7,82,25.2,977.7,100,9.0,275,0.0,0.0,0.0,0.0,fifth_interval
2024-09-06 16:00:00,18643.86727,28.2,84,25.3,978.3,100,7.4,219,0.0,0.0,0.0,0.0,fifth_interval
2024-09-06 17:00:00,24433.88333,27.2,90,25.5,978.8,100,15.1,220,0.0,0.0,0.0,0.0,sixth_interval
2024-09-06 18:00:00,4967.164393,26.1,87,23.8,978.7,100,11.5,226,0.0,0.0,0.0,0.0,sixth_interval
2024-09-06 19:00:00,0.0,26.0,86,23.4,978.4,100,13.2,227,0.0,0.0,0.0,0.0,sixth_interval
2024-09-06 20:00:00,0.0,25.7,88,23.7,977.7,100,13.3,229,0.0,0.0,0.0,0.0,sixth_interval
2024-09-06 21:00:00,0.0,25.6,91,23.9,977.7,96,12.9,234,0.0,0.0,0.0,0.0,sixth_interval
2024-09-06 22:00:00,0.0,25.4,92,24.0,977.9,18,11.1,245,0.0,0.0,0.0,0.0,sixth_interval
2024-09-06 23:00:00,0.0,25.2,93,24.0,978.2,23,9.2,259,0.0,0.0,0.0,0.0,sixth_interval
2024-09-07 00:00:00,0.0,25.2,93,24.0,978.6,76,8.7,277,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-07 01:00:00,0.0,25.7,92,24.3,978.7,8,9.1,277,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-07 02:00:00,0.0,26.4,90,24.6,979.3,9,5.5,293,61.0,16.0,45.0,0.0,zeroth_interval
2024-09-07 03:00:00,0.0,27.6,85,24.9,980.1,36,13.5,318,230.0,109.0,121.0,0.0,zeroth_interval
2024-09-07 04:00:00,0.0,27.9,82,24.5,980.6,13,10.3,324,368.0,184.0,184.0,0.0,zeroth_interval
2024-09-07 05:00:00,0.0,29.4,76,24.7,980.5,0,8.4,353,618.0,420.0,198.0,0.0,zeroth_interval
2024-09-07 06:00:00,0.0,30.8,71,24.9,980.2,1,6.6,22,759.0,542.0,217.0,0.0,first_interval
2024-09-07 07:00:00,11644.825,32.1,65,24.6,979.4,17,6.9,28,836.0,609.0,227.0,0.0,first_interval
2024-09-07 08:00:00,57942.59667,32.9,60,24.0,978.8,9,9.6,20,840.0,606.0,234.0,0.0,first_interval
2024-09-07 09:00:00,116115.1917,33.1,59,23.9,977.8,13,11.3,17,730.0,510.0,220.0,0.0,second_interval
2024-09-07 10:00:00,163410.15,33.0,58,23.7,977.0,13,10.1,4,604.0,398.0,206.0,0.0,second_interval
2024-09-07 11:00:00,196264.3129,33.4,55,23.0,977.2,21,6.5,6,450.0,274.0,176.0,0.0,third_interval
2024-09-07 12:00:00,200949.7833,33.2,55,23.0,976.8,18,6.4,47,251.0,124.0,127.0,0.0,third_interval
2024-09-07 13:00:00,199820.0283,30.9,71,25.0,977.3,5,10.1,84,88.0,27.0,61.0,0.0,fourth_interval
2024-09-07 14:00:00,198137.7433,29.4,77,24.8,978.1,23,12.3,105,4.0,0.0,4.0,0.0,fourth_interval
2024-09-07 15:00:00,161634.7417,28.5,79,24.5,978.6,52,11.7,99,0.0,0.0,0.0,0.0,fifth_interval
2024-09-07 16:00:00,130800.4417,28.0,83,24.7,979.2,92,7.9,106,0.0,0.0,0.0,0.0,fifth_interval
2024-09-07 17:00:00,67454.78182,27.5,86,25.0,979.5,85,6.2,144,0.0,0.0,0.0,0.0,sixth_interval
2024-09-07 18:00:00,7836.68,27.1,88,24.9,979.5,24,6.8,180,0.0,0.0,0.0,0.0,sixth_interval
2024-09-07 19:00:00,0.0,26.8,88,24.7,979.2,7,7.0,168,0.0,0.0,0.0,0.0,sixth_interval
2024-09-07 20:00:00,0.0,26.5,89,24.6,979.0,2,6.4,164,0.0,0.0,0.0,0.0,sixth_interval
2024-09-07 21:00:00,0.0,26.4,90,24.5,978.9,4,6.3,149,0.0,0.0,0.0,0.0,sixth_interval
2024-09-07 22:00:00,0.0,26.0,91,24.5,978.6,11,5.4,188,0.0,0.0,0.0,0.0,sixth_interval
2024-09-07 23:00:00,0.0,25.8,92,24.5,979.0,8,7.4,227,0.0,0.0,0.0,0.0,sixth_interval
2024-09-08 00:00:00,0.0,25.8,93,24.5,979.3,12,7.1,229,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-08 01:00:00,0.0,26.5,92,25.0,979.7,8,5.0,240,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-08 02:00:00,0.0,27.2,90,25.5,980.0,4,5.5,259,64.0,17.0,47.0,0.0,zeroth_interval
2024-09-08 03:00:00,0.0,28.7,84,25.8,980.5,0,6.9,279,236.0,117.0,119.0,0.0,zeroth_interval
2024-09-08 04:00:00,0.0,30.3,74,25.1,981.0,4,7.6,301,439.0,273.0,166.0,0.0,zeroth_interval
2024-09-08 05:00:00,0.0,31.7,67,24.7,980.8,19,8.1,328,622.0,425.0,197.0,0.0,zeroth_interval
2024-09-08 06:00:00,0.0,32.9,59,23.7,980.5,21,9.7,356,762.0,545.0,217.0,0.0,first_interval
2024-09-08 07:00:00,12256.81,33.5,55,23.1,979.9,12,12.0,16,771.0,521.0,250.0,0.0,first_interval
2024-09-08 08:00:00,60138.705,34.0,52,22.6,979.0,9,9.5,25,806.0,571.0,235.0,0.0,first_interval
2024-09-08 09:00:00,116979.6883,34.9,46,21.6,978.0,11,5.9,43,744.0,515.0,229.0,0.0,second_interval
2024-09-08 10:00:00,126543.5561,35.1,46,21.7,977.3,49,8.3,72,606.0,403.0,203.0,0.0,second_interval
2024-09-08 11:00:00,113454.9111,34.6,47,21.6,976.8,69,10.6,80,424.0,250.0,174.0,0.0,third_interval
2024-09-08 12:00:00,113483.4235,33.3,57,23.5,976.5,49,9.4,108,249.0,120.0,129.0,0.0,third_interval
2024-09-08 13:00:00,113286.9742,31.0,68,24.3,976.9,1,10.2,129,93.0,30.0,63.0,0.0,fourth_interval
2024-09-08 14:00:00,171994.1971,29.5,76,24.8,977.3,1,11.8,130,3.0,0.0,3.0,0.0,fourth_interval
2024-09-08 15:00:00,159743.0386,28.5,73,23.2,978.0,23,14.2,144,0.0,0.0,0.0,0.0,fifth_interval
2024-09-08 16:00:00,129379.7083,28.0,76,23.3,978.3,11,8.0,144,0.0,0.0,0.0,0.0,fifth_interval
2024-09-08 17:00:00,72375.76289,27.7,77,23.4,978.2,0,9.3,152,0.0,0.0,0.0,0.0,sixth_interval
2024-09-08 18:00:00,17881.28258,27.3,80,23.6,978.0,0,9.9,161,0.0,0.0,0.0,0.0,sixth_interval
2024-09-08 19:00:00,0.0,27.0,81,23.4,977.8,0,9.3,164,0.0,0.0,0.0,0.0,sixth_interval
2024-09-08 20:00:00,0.0,26.5,83,23.3,977.6,0,9.3,193,0.0,0.0,0.0,0.0,sixth_interval
2024-09-08 21:00:00,0.0,26.3,83,23.2,977.3,0,8.6,195,0.0,0.0,0.0,0.0,sixth_interval
2024-09-08 22:00:00,0.0,26.1,84,23.2,977.1,0,9.8,197,0.0,0.0,0.0,0.0,sixth_interval
2024-09-08 23:00:00,0.0,26.0,87,23.7,977.1,0,9.7,202,0.0,0.0,0.0,0.0,sixth_interval
2024-09-09 00:00:00,0.0,25.9,91,24.3,977.2,0,9.0,203,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-09 01:00:00,0.0,26.5,90,24.7,977.6,0,9.3,216,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-09 02:00:00,0.0,27.5,88,25.3,978.0,0,8.9,223,64.0,17.0,47.0,0.0,zeroth_interval
2024-09-09 03:00:00,0.0,28.9,81,25.3,978.4,0,10.5,229,236.0,119.0,117.0,0.0,zeroth_interval
2024-09-09 04:00:00,0.0,30.2,75,25.3,978.7,0,10.5,239,439.0,276.0,163.0,0.0,zeroth_interval
2024-09-09 05:00:00,0.0,31.5,70,25.4,978.7,0,8.2,247,622.0,427.0,195.0,0.0,zeroth_interval
2024-09-09 06:00:00,0.0,32.7,64,24.9,978.3,16,5.7,252,758.0,545.0,213.0,0.0,first_interval
2024-09-09 07:00:00,11544.49697,33.7,57,24.0,977.8,7,2.2,270,790.0,550.0,240.0,0.0,first_interval
2024-09-09 08:00:00,58181.0639,34.4,52,23.3,976.5,11,1.1,342,816.0,585.0,231.0,0.0,first_interval
2024-09-09 09:00:00,116034.9867,35.0,49,22.7,975.3,4,1.8,349,742.0,516.0,226.0,0.0,second_interval
2024-09-09 10:00:00,161829.6515,35.7,44,21.5,974.4,22,3.1,324,638.0,438.0,200.0,0.0,second_interval
2024-09-09 11:00:00,188894.2211,36.1,39,20.1,973.8,18,2.3,342,430.0,259.0,171.0,0.0,third_interval
2024-09-09 12:00:00,200881.24,35.7,41,20.5,973.6,11,4.1,52,244.0,126.0,118.0,0.0,third_interval
2024-09-09 13:00:00,147455.6646,31.9,63,24.0,974.7,1,8.6,158,89.0,29.0,60.0,0.0,fourth_interval
2024-09-09 14:00:00,183647.0783,30.2,69,24.0,974.8,0,10.8,165,3.0,0.0,3.0,0.0,fourth_interval
2024-09-09 15:00:00,161435.655,29.7,70,23.6,975.4,0,15.6,151,0.0,0.0,0.0,0.0,fifth_interval
2024-09-09 16:00:00,120302.4242,28.8,68,22.3,975.8,0,13.5,155,0.0,0.0,0.0,0.0,fifth_interval
2024-09-09 17:00:00,63003.2606,28.1,72,22.6,975.7,0,12.3,165,0.0,0.0,0.0,0.0,sixth_interval
2024-09-09 18:00:00,14006.93056,27.5,74,22.5,975.6,1,10.2,190,0.0,0.0,0.0,0.0,sixth_interval
2024-09-09 19:00:00,0.0,27.0,76,22.4,975.4,0,8.6,182,0.0,0.0,0.0,0.0,sixth_interval
2024-09-09 20:00:00,0.0,26.6,77,22.3,974.9,0,10.8,150,0.0,0.0,0.0,0.0,sixth_interval
2024-09-09 21:00:00,0.0,26.4,78,22.2,974.5,0,10.5,172,0.0,0.0,0.0,0.0,sixth_interval
2024-09-09 22:00:00,0.0,26.2,79,22.4,974.7,0,13.0,226,0.0,0.0,0.0,0.0,sixth_interval
2024-09-09 23:00:00,0.0,25.9,85,23.1,975.0,2,10.7,213,0.0,0.0,0.0,0.0,sixth_interval
2024-09-10 00:00:00,0.0,25.8,87,23.5,975.5,3,11.3,202,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-10 01:00:00,0.0,26.7,86,24.1,976.2,10,10.1,215,0.0,0.0,0.0,0.0,zeroth_interval
2024-09-10 02:00:00,0.0,27.5,83,24.4,976.5,0,9.3,216,61.0,16.0,45.0,0.0,zeroth_interval
2024-09-10 03:00:00,0.0,29.4,75,24.5,977.2,12,11.2,222,233.0,116.0,117.0,0.0,zeroth_interval
2024-09-10 04:00:00,0.0,31.0,68,24.5,977.9,14,11.6,234,412.0,247.0,165.0,0.0,zeroth_interval
2024-09-10 05:00:00,0.0,32.4,63,24.4,977.9,4,10.2,238,590.0,387.0,203.0,0.0,zeroth_interval
2024-09-10 06:00:00,0.0,33.6,55,23.4,977.5,25,7.6,239,742.0,525.0,217.0,0.0,first_interval
2024-09-10 07:00:00,16099.97333,34.1,52,22.8,976.8,15,5.4,200,716.0,486.0,230.0,0.0,first_interval
2024-09-10 08:00:00,55562.25682,34.7,49,22.5,975.9,11,7.2,186,778.0,545.0,233.0,0.0,first_interval
2024-09-10 09:00:00,109162.9932,35.2,47,22.2,974.7,9,8.6,182,718.0,505.0,213.0,0.0,second_interval
2024-09-10 10:00:00,156680.225,35.5,45,21.9,973.7,9,10.1,184,612.0,409.0,203.0,0.0,second_interval
2024-09-10 11:00:00,187276.7924,35.5,45,21.8,973.2,41,13.4,204,440.0,270.0,170.0,0.0,third_interval
2024-09-10 12:00:00,198229.2689,35.0,47,22.0,973.1,40,12.7,223,229.0,104.0,125.0,0.0,third_interval
2024-09-10 13:00:00,194438.5491,32.8,59,23.8,974.4,80,2.5,225,77.0,20.0,57.0,0.0,fourth_interval
2024-09-10 14:00:00,185599.0689,31.6,64,23.9,974.9,6,7.3,189,2.0,0.0,2.0,0.0,fourth_interval
2024-09-10 15:00:00,52678.30228,30.7,66,23.7,975.4,8,8.1,193,0.0,0.0,0.0,0.0,fifth_interval
